# t x1 y1 x2 y2 error_x error_y
202.8900000000 27.5750797758 17.3027824851 27.5750795062 17.3027826059 0.0000002697 0.0000001207
202.9000000000 27.3731024627 17.4000480624 27.3731021920 17.4000481802 0.0000002707 0.0000001178
202.9100000000 27.1699902834 17.4952024189 27.1699900118 17.4952025336 0.0000002716 0.0000001147
202.9200000000 26.9658482703 17.5881907444 26.9658479980 17.5881908561 0.0000002723 0.0000001116
202.9300000000 26.7607811022 17.6789600890 26.7607808292 17.6789601975 0.0000002729 0.0000001085
202.9400000000 26.5548929603 17.7674594389 26.5548926869 17.7674595442 0.0000002734 0.0000001053
202.9500000000 26.3482873888 17.8536397873 26.3482871151 17.8536398893 0.0000002737 0.0000001020
202.9600000000 26.1410671583 17.9374542012 26.1410668844 17.9374542999 0.0000002739 0.0000000987
202.9700000000 25.9333341327 18.0188578830 25.9333338587 18.0188579784 0.0000002740 0.0000000954
202.9800000000 25.7251891413 18.0978082269 25.7251888673 18.0978083189 0.0000002739 0.0000000920
202.9900000000 25.5167318544 18.1742648705 25.5167315806 18.1742649590 0.0000002737 0.0000000885
203.0000000000 25.3080606645 18.2481897410 25.3080603911 18.2481898260 0.0000002734 0.0000000851
203.0100000000 25.0992725720 18.3195470960 25.0992722990 18.3195471776 0.0000002730 0.0000000816
203.0200000000 24.8904630765 18.3883035594 24.8904628040 18.3883036374 0.0000002724 0.0000000780
203.0300000000 24.6817260731 18.4544281510 24.6817258013 18.4544282254 0.0000002718 0.0000000745
203.0400000000 24.4731537551 18.5178923116 24.4731534841 18.5178923825 0.0000002710 0.0000000709
203.0500000000 24.2648365220 18.5786699224 24.2648362519 18.5786699897 0.0000002701 0.0000000673
203.0600000000 24.0568628937 18.6367373187 24.0568626246 18.6367373824 0.0000002691 0.0000000637
203.0700000000 23.8493194302 18.6920732985 23.8493191622 18.6920733585 0.0000002680 0.0000000600
203.0800000000 23.6422906582 18.7446591261 23.6422903914 18.7446591825 0.0000002667 0.0000000564
203.0900000000 23.4358590033 18.7944785304 23.4358587379 18.7944785831 0.0000002654 0.0000000527
203.1000000000 23.2301047287 18.8415176978 23.2301044647 18.8415177469 0.0000002640 0.0000000491
203.1100000000 23.0251058795 18.8857652607 23.0251056170 18.8857653061 0.0000002625 0.0000000454
203.1200000000 22.8209382338 18.9272122809 22.8209379729 18.9272123226 0.0000002609 0.0000000417
203.1300000000 22.6176752598 18.9658522284 22.6176750005 18.9658522665 0.0000002592 0.0000000381
203.1400000000 22.4153880780 19.0016809562 22.4153878205 19.0016809906 0.0000002575 0.0000000344
203.1500000000 22.2141454308 19.0346966698 22.2141451752 19.0346967006 0.0000002556 0.0000000308
203.1600000000 22.0140136565 19.0648998941 22.0140134028 19.0648999212 0.0000002537 0.0000000272
203.1700000000 21.8150566701 19.0922934345 21.8150564184 19.0922934581 0.0000002517 0.0000000236
203.1800000000 21.6173359485 19.1168823367 21.6173356988 19.1168823567 0.0000002497 0.0000000200
203.1900000000 21.4209105221 19.1386738407 21.4209102745 19.1386738571 0.0000002475 0.0000000164
203.2000000000 21.2258369709 19.1576773331 21.2258367255 19.1576773459 0.0000002453 0.0000000129
203.2100000000 21.0321694258 19.1739042958 21.0321691828 19.1739043052 0.0000002431 0.0000000094
203.2200000000 20.8399595751 19.1873682523 20.8399593343 19.1873682582 0.0000002408 0.0000000059
203.2300000000 20.6492566745 19.1980847109 20.6492564361 19.1980847133 0.0000002384 0.0000000024
203.2400000000 20.4601075628 19.2060711059 20.4601073267 19.2060711049 0.0000002360 0.0000000010
203.2500000000 20.2725566806 19.2113467367 20.2725564470 19.2113467323 0.0000002336 0.0000000044
203.2600000000 20.0866460939 19.2139327053 20.0866458628 19.2139326976 0.0000002311 0.0000000077
203.2700000000 19.9024155208 19.2138518515 19.9024152922 19.2138518405 0.0000002286 0.0000000110
203.2800000000 19.7199023615 19.2111286875 19.7199021355 19.2111286733 0.0000002260 0.0000000143
203.2900000000 19.5391417324 19.2057893305 19.5391415090 19.2057893130 0.0000002234 0.0000000175
203.3000000000 19.3601665020 19.1978614349 19.3601662813 19.1978614143 0.0000002207 0.0000000207
203.3100000000 19.1830073309 19.1873741238 19.1830071128 19.1873741000 0.0000002181 0.0000000238
203.3200000000 19.0076927130 19.1743579193 19.0076924976 19.1743578925 0.0000002154 0.0000000269
203.3300000000 18.8342490200 19.1588446731 18.8342488074 19.1588446432 0.0000002127 0.0000000299
203.3400000000 18.6627005477 19.1408674965 18.6627003378 19.1408674637 0.0000002099 0.0000000329
203.3500000000 18.4930695639 19.1204606908 18.4930693567 19.1204606550 0.0000002072 0.0000000358
203.3600000000 18.3253763584 19.0976596772 18.3253761539 19.0976596385 0.0000002044 0.0000000386
203.3700000000 18.1596392938 19.0725009278 18.1596390922 19.0725008864 0.0000002016 0.0000000415
203.3800000000 17.9958748587 19.0450218968 17.9958746599 19.0450218526 0.0000001989 0.0000000442
203.3900000000 17.8340977206 19.0152609518 17.8340975246 19.0152609049 0.0000001961 0.0000000469
203.4000000000 17.6743207806 18.9832573070 17.6743205873 18.9832572574 0.0000001933 0.0000000496
203.4100000000 17.5165552282 18.9490509559 17.5165550378 18.9490509038 0.0000001904 0.0000000521
203.4200000000 17.3608105975 18.9126826065 17.3608104099 18.9126825518 0.0000001876 0.0000000547
203.4300000000 17.2070948226 18.8741936164 17.2070946378 18.8741935593 0.0000001848 0.0000000571
203.4400000000 17.0554142940 18.8336259298 17.0554141120 18.8336258703 0.0000001820 0.0000000596
203.4500000000 16.9057739148 18.7910220155 16.9057737356 18.7910219536 0.0000001792 0.0000000619
203.4600000000 16.7581771570 18.7464248065 16.7581769806 18.7464247423 0.0000001764 0.0000000642
203.4700000000 16.6126261172 18.6998776411 16.6126259436 18.6998775746 0.0000001736 0.0000000664
203.4800000000 16.4691215725 18.6514242051 16.4691214017 18.6514241365 0.0000001708 0.0000000686
203.4900000000 16.3276630354 18.6011084764 16.3276628674 18.6011084057 0.0000001681 0.0000000707
203.5000000000 16.1882488086 18.5489746705 16.1882486433 18.5489745977 0.0000001653 0.0000000728
203.5100000000 16.0508760390 18.4950671878 16.0508758764 18.4950671131 0.0000001626 0.0000000747
203.5200000000 15.9155407708 18.4394305633 15.9155406110 18.4394304867 0.0000001598 0.0000000767
203.5300000000 15.7822379981 18.3821094171 15.7822378410 18.3821093385 0.0000001571 0.0000000785
203.5400000000 15.6509617164 18.3231484071 15.6509615620 18.3231483267 0.0000001544 0.0000000803
203.5500000000 15.5217049734 18.2625921840 15.5217048217 18.2625921019 0.0000001517 0.0000000821
203.5600000000 15.3944599182 18.2004853471 15.3944597692 18.2004852633 0.0000001490 0.0000000838
203.5700000000 15.2692178503 18.1368724026 15.2692177039 18.1368723172 0.0000001464 0.0000000854
203.5800000000 15.1459692668 18.0717977236 15.1459691230 18.0717976366 0.0000001438 0.0000000870
203.5900000000 15.0247039086 18.0053055118 15.0247037675 18.0053054233 0.0000001411 0.0000000885
203.6000000000 14.9054108060 17.9374397607 14.9054106674 17.9374396707 0.0000001386 0.0000000900
203.6100000000 14.7880783220 17.8682442214 14.7880781860 17.8682441300 0.0000001360 0.0000000914
203.6200000000 14.6726941954 17.7977623692 14.6726940620 17.7977622765 0.0000001334 0.0000000927
203.6300000000 14.5592455822 17.7260373725 14.5592454513 17.7260372785 0.0000001309 0.0000000940
203.6400000000 14.4477190956 17.6531120633 14.4477189672 17.6531119681 0.0000001284 0.0000000952
203.6500000000 14.3381008452 17.5790289094 14.3381007193 17.5790288130 0.0000001259 0.0000000964
203.6600000000 14.2303764744 17.5038299880 14.2303763509 17.5038298904 0.0000001235 0.0000000976
203.6700000000 14.1245311968 17.4275569612 14.1245310757 17.4275568626 0.0000001211 0.0000000986
203.6800000000 14.0205498316 17.3502510532 14.0205497129 17.3502509535 0.0000001187 0.0000000996
203.6900000000 13.9184168370 17.2719530283 13.9184167207 17.2719529276 0.0000001163 0.0000001006
203.7000000000 13.8181163431 17.1927031714 13.8181162291 17.1927030699 0.0000001139 0.0000001015
203.7100000000 13.7196321831 17.1125412695 13.7196320714 17.1125411671 0.0000001116 0.0000001024
203.7200000000 13.6229479234 17.0315065942 13.6229478141 17.0315064910 0.0000001093 0.0000001032
203.7300000000 13.5280468927 16.9496378863 13.5280467856 16.9496377823 0.0000001070 0.0000001040
203.7400000000 13.4349122094 16.8669733414 13.4349121046 16.8669732366 0.0000001048 0.0000001047
203.7500000000 13.3435268082 16.7835505966 13.3435267056 16.7835504911 0.0000001026 0.0000001054
203.7600000000 13.2538734657 16.6994067189 13.2538733653 16.6994066128 0.0000001004 0.0000001061
203.7700000000 13.1659348244 16.6145781946 13.1659347261 16.6145780879 0.0000000982 0.0000001067
203.7800000000 13.0796934158 16.5291009194 13.0796933197 16.5291008122 0.0000000961 0.0000001072
203.7900000000 12.9951316826 16.4430101908 12.9951315886 16.4430100830 0.0000000940 0.0000001077
203.8000000000 12.9122319996 16.3563406997 12.9122319077 16.3563405916 0.0000000919 0.0000001082
203.8100000000 12.8309766938 16.2691265254 12.8309766040 16.2691264168 0.0000000898 0.0000001086
203.8200000000 12.7513480632 16.1814011292 12.7513479754 16.1814010202 0.0000000878 0.0000001090
203.8300000000 12.6733283947 16.0931973508 12.6733283089 16.0931972415 0.0000000858 0.0000001093
203.8400000000 12.5968999814 16.0045474046 12.5968998976 16.0045472950 0.0000000838 0.0000001096
203.8500000000 12.5220451388 15.9154828769 12.5220450569 15.9154827670 0.0000000819 0.0000001099
203.8600000000 12.4487462194 15.8260347245 12.4487461395 15.8260346144 0.0000000799 0.0000001101
203.8700000000 12.3769856281 15.7362332735 12.3769855500 15.7362331632 0.0000000780 0.0000001103
203.8800000000 12.3067458346 15.6461082190 12.3067457585 15.6461081085 0.0000000761 0.0000001105
203.8900000000 12.2380093873 15.5556886258 12.2380093130 15.5556885151 0.0000000743 0.0000001106
203.9000000000 12.1707589244 15.4650029289 12.1707588519 15.4650028182 0.0000000725 0.0000001107
203.9100000000 12.1049771854 15.3740789362 12.1049771147 15.3740788254 0.0000000707 0.0000001108
203.9200000000 12.0406470219 15.2829438297 12.0406469530 15.2829437189 0.0000000689 0.0000001108
203.9300000000 11.9777514071 15.1916241691 11.9777513400 15.1916240583 0.0000000671 0.0000001108
203.9400000000 11.9162734451 15.1001458952 11.9162733797 15.1001457844 0.0000000654 0.0000001108
203.9500000000 11.8561963794 15.0085343332 11.8561963157 15.0085342224 0.0000000637 0.0000001107
203.9600000000 11.7975036007 14.9168141975 11.7975035387 14.9168140868 0.0000000620 0.0000001107
203.9700000000 11.7401786545 14.8250095965 11.7401785942 14.8250094860 0.0000000603 0.0000001105
203.9800000000 11.6842052478 14.7331440374 11.6842051891 14.7331439270 0.0000000587 0.0000001104
203.9900000000 11.6295672550 14.6412404322 11.6295671980 14.6412403219 0.0000000571 0.0000001102
204.0000000000 11.5762487243 14.5493211029 11.5762486688 14.5493209928 0.0000000555 0.0000001101
204.0100000000 11.5242338822 14.4574077884 11.5242338283 14.4574076786 0.0000000539 0.0000001098
204.0200000000 11.4735071389 14.3655216506 11.4735070865 14.3655215410 0.0000000524 0.0000001096
